sep=;
"mismatch_type";"expected_parliament_ids";"days_start_vs_period";"days_end_vs_period";"res_entry_id";"pers_id";"res_entry_start";"res_entry_end";"parliament_id"
"starts_before_period";"CA_NT-HC_1997";-112;-210;"CA_Grey_Deborah_1952__02";"CA_Grey_Deborah_1952";"02jun1997";"26mar2000";"CA_NT-HC_1997"
"ends_after_period";"CA_NT-HC_2001";1058;35;"CA_Grey_Deborah_1952__06";"CA_Grey_Deborah_1952";"23dec2003";"27jun2004";"CA_NT-HC_2001"
"starts_before_period,ends_after_period";"CA_NT-HC_1973";-66;59;"CA_Grier_Terence_1936__01";"CA_Grier_Terence_1936";"30oct1972";"07jul1974";"CA_NT-HC_1973"
"starts_before_period";"CA_NT-HC_1891";-55;-1481;"CA_Grieve_James_1855__01";"CA_Grieve_James_1855";"05mar1891";"04apr1892";"CA_NT-HC_1891"
"ends_after_period";"CA_NT-HC_1891";386;59;"CA_Grieve_James_1855__02";"CA_Grieve_James_1855";"19may1892";"22jun1896";"CA_NT-HC_1891"
"starts_before_period,ends_after_period";"CA_NT-HC_1957;CA_NT-HC_1958;CA_NT-HC_1962";-126;60;"CA_Grills_Lee_1904__01";"CA_Grills_Lee_1904";"10jun1957";"07apr1963";"CA_NT-HC_1957;CA_NT-HC_1958;CA_NT-HC_1962"
"starts_before_period,ends_after_period";"CA_NT-HC_1966";-71;62;"CA_Grills_Lee_1904__02";"CA_Grills_Lee_1904";"08nov1965";"24jun1968";"CA_NT-HC_1966"
"starts_before_period,ends_after_period";"CA_NT-HC_1968";-79;58;"CA_Grills_Lee_1904__03";"CA_Grills_Lee_1904";"25jun1968";"29oct1972";"CA_NT-HC_1968"
"starts_before_period,ends_after_period";"CA_NT-HC_1922;CA_NT-HC_1926jan;CA_NT-HC_1926dec";-92;58;"CA_Grimmer_Robert_1866__01";"CA_Grimmer_Robert_1866";"06dec1921";"27jul1930";"CA_NT-HC_1922;CA_NT-HC_1926jan;CA_NT-HC_1926dec"
"starts_before_period";"CA_NT-HC_1984;CA_NT-HC_1988";-62;-1605;"CA_Grise_Richard_1944__01";"CA_Grise_Richard_1944";"04sep1984";"17apr1989";"CA_NT-HC_1984;CA_NT-HC_1988"
"starts_before_period,ends_after_period";"CA_NT-HC_2011";-31;77;"CA_Groguhe_Sadia_1962__01";"CA_Groguhe_Sadia_1962";"02may2011";"18oct2015";"CA_NT-HC_2011"
"starts_before_period";"CA_NT-HC_2025";-28;-268;"CA_Groleau_Jason_9999__01";"CA_Groleau_Jason_9999";"28apr2025";"07apr2026";"CA_NT-HC_2025"
"ends_after_period";"CA_NT-HC_1984";693;50;"CA_Grondin_Gilles_1943__01";"CA_Grondin_Gilles_1943";"29sep1986";"20nov1988";"CA_NT-HC_1984"
"starts_before_period,ends_after_period";"CA_NT-HC_1963;CA_NT-HC_1966;CA_NT-HC_1968";-38;58;"CA_Groos_David_1918__01";"CA_Groos_David_1918";"08apr1963";"29oct1972";"CA_NT-HC_1963;CA_NT-HC_1966;CA_NT-HC_1968"
"starts_before_period,ends_after_period";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001";-84;35;"CA_Grose_Ivan_1928__01";"CA_Grose_Ivan_1928";"25oct1993";"27jun2004";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"starts_before_period,ends_after_period";"CA_NT-HC_1867;CA_NT-HC_1873";-47;19;"CA_Grover_Peregrine_1818__01";"CA_Grover_Peregrine_1818";"20sep1867";"21jan1874";"CA_NT-HC_1867;CA_NT-HC_1873"
"starts_before_period,ends_after_period";"CA_NT-HC_1994";-84;35;"CA_Grubel_Herbert_1934__01";"CA_Grubel_Herbert_1934";"25oct1993";"01jun1997";"CA_NT-HC_1994"
"ends_after_period";"CA_NT-HC_1997";784;35;"CA_Gruending_Dennis_1948__01";"CA_Gruending_Dennis_1948";"15nov1999";"26nov2000";"CA_NT-HC_1997"
"starts_before_period,ends_after_period";"CA_NT-HC_1988;CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001";-21;35;"CA_Guarnieri_Albina_1953__01";"CA_Guarnieri_Albina_1953";"21nov1988";"27jun2004";"CA_NT-HC_1988;CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"starts_before_period,ends_after_period";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008";-98;36;"CA_Guarnieri_Albina_1953__02";"CA_Guarnieri_Albina_1953";"28jun2004";"01may2011";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008"
"starts_before_period";"CA_NT-HC_2025";-28;-268;"CA_Guay_Claude_9999__01";"CA_Guay_Claude_9999";"28apr2025";"07apr2026";"CA_NT-HC_2025"
"starts_before_period";"CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974";-79;-369;"CA_Guay_Joseph_1915__01";"CA_Guay_Joseph_1915";"25jun1968";"22mar1978";"CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974"
"starts_before_period,ends_after_period";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001";-84;35;"CA_Guay_Monique_1959__01";"CA_Guay_Monique_1959";"25oct1993";"27jun2004";"CA_NT-HC_1994;CA_NT-HC_1997;CA_NT-HC_2001"
"starts_before_period,ends_after_period";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008";-98;36;"CA_Guay_Monique_1959__02";"CA_Guay_Monique_1959";"28jun2004";"01may2011";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008"
"starts_before_period";"CA_NT-HC_1963;CA_NT-HC_1966;CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980";-38;-1411;"CA_Guay_Raynald_1933__01";"CA_Guay_Raynald_1933";"08apr1963";"28aug1980";"CA_NT-HC_1963;CA_NT-HC_1966;CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980"
"starts_before_period";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008";-98;-352;"CA_Guergis_Helena_1969__01";"CA_Guergis_Helena_1969";"28jun2004";"08apr2010";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008"
"ends_after_period";"CA_NT-HC_2008";507;36;"CA_Guergis_Helena_1969__02";"CA_Guergis_Helena_1969";"09apr2010";"01may2011";"CA_NT-HC_2008"
"starts_before_period,ends_after_period";"CA_NT-HC_1926jan;CA_NT-HC_1926dec";-70;58;"CA_Guerin_James_1856__01";"CA_Guerin_James_1856";"29oct1925";"27jul1930";"CA_NT-HC_1926jan;CA_NT-HC_1926dec"
"starts_before_period";"CA_NT-HC_2025";-28;-268;"CA_Guglielmin_Michael_9999__01";"CA_Guglielmin_Michael_9999";"28apr2025";"07apr2026";"CA_NT-HC_2025"
"extra_listed_id,starts_before_period";"";-233;-1533;"CA_Guilbault_Edouard_1834__01";"CA_Guilbault_Edouard_1834";"20jun1882";"04nov1882";"CA_NT-HC_1883"
"starts_before_period,ends_after_period";"CA_NT-HC_1883";-63;37;"CA_Guilbault_Edouard_1834__02";"CA_Guilbault_Edouard_1834";"07dec1882";"21feb1887";"CA_NT-HC_1883"
"starts_before_period";"CA_NT-HC_1887";-50;-819;"CA_Guilbault_Edouard_1834__03";"CA_Guilbault_Edouard_1834";"22feb1887";"06nov1888";"CA_NT-HC_1887"
"starts_before_period,ends_after_period";"CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974";-79;56;"CA_Guilbault_Jacques_1936__01";"CA_Guilbault_Jacques_1936";"25jun1968";"21may1979";"CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974"
"starts_before_period,ends_after_period";"CA_NT-HC_1979;CA_NT-HC_1980;CA_NT-HC_1984";-140;50;"CA_Guilbault_Jacques_1936__02";"CA_Guilbault_Jacques_1936";"22may1979";"20nov1988";"CA_NT-HC_1979;CA_NT-HC_1980;CA_NT-HC_1984"
"starts_before_period,ends_after_period";"CA_NT-HC_1984;CA_NT-HC_1988";-62;46;"CA_Guilbault_Jean_1931__01";"CA_Guilbault_Jean_1931";"04sep1984";"24oct1993";"CA_NT-HC_1984;CA_NT-HC_1988"
"starts_before_period,ends_after_period";"CA_NT-HC_1911";-55;71;"CA_Guilbault_Joseph_1870__01";"CA_Guilbault_Joseph_1870";"21sep1911";"16dec1917";"CA_NT-HC_1911"
"starts_before_period";"CA_NT-HC_2019;CA_NT-HC_2021;CA_NT-HC_2025";-45;-268;"CA_Guilbeault_Steven_9999__01";"CA_Guilbeault_Steven_9999";"21oct2019";"07apr2026";"CA_NT-HC_2019;CA_NT-HC_2021;CA_NT-HC_2025"
"ends_after_period";"CA_NT-HC_1883;CA_NT-HC_1887";799;29;"CA_Guillet_George_1840__02";"CA_Guillet_George_1840";"17apr1885";"04mar1891";"CA_NT-HC_1883;CA_NT-HC_1887"
"ends_after_period";"CA_NT-HC_1891;CA_NT-HC_1896";321;28;"CA_Guillet_George_1840__03";"CA_Guillet_George_1840";"15mar1892";"06nov1900";"CA_NT-HC_1891;CA_NT-HC_1896"
"starts_before_period,ends_after_period";"CA_NT-HC_2008";-35;36;"CA_Guimond_Claude_1963__01";"CA_Guimond_Claude_1963";"14oct2008";"01may2011";"CA_NT-HC_2008"
"starts_before_period";"CA_NT-HC_1994;CA_NT-HC_1997";-84;-858;"CA_Guimond_Michel_1953__01";"CA_Guimond_Michel_1953";"25oct1993";"17jun1998";"CA_NT-HC_1994;CA_NT-HC_1997"
"ends_after_period";"CA_NT-HC_1997;CA_NT-HC_2001";269;35;"CA_Guimond_Michel_1953__02";"CA_Guimond_Michel_1953";"18jun1998";"27jun2004";"CA_NT-HC_1997;CA_NT-HC_2001"
"extra_listed_id,starts_before_period";"";-98;-455;"CA_Guimond_Michel_1953__03";"CA_Guimond_Michel_1953";"28jun2004";"31aug2004";"CA_NT-HC_2004"
"starts_before_period,ends_after_period";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008";-33;36;"CA_Guimond_Michel_1953__04";"CA_Guimond_Michel_1953";"01sep2004";"01may2011";"CA_NT-HC_2004;CA_NT-HC_2006;CA_NT-HC_2008"
"ends_after_period";"CA_NT-HC_1896";210;28;"CA_Guite_Jean_1852__01";"CA_Guite_Jean_1852";"17mar1897";"06nov1900";"CA_NT-HC_1896"
"starts_before_period";"CA_NT-HC_2025";-28;-268;"CA_Gull-Masty_Mandy_9999__01";"CA_Gull-Masty_Mandy_9999";"28apr2025";"07apr2026";"CA_NT-HC_2025"
"starts_before_period,ends_after_period";"CA_NT-HC_1958;CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966;CA_NT-HC_1968";-42;58;"CA_Gundlock_Deane_1914__01";"CA_Gundlock_Deane_1914";"31mar1958";"29oct1972";"CA_NT-HC_1958;CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966;CA_NT-HC_1968"
"starts_before_period";"CA_NT-HC_2025";-28;-268;"CA_Gunn_Aaron_9999__01";"CA_Gunn_Aaron_9999";"28apr2025";"07apr2026";"CA_NT-HC_2025"
"starts_before_period,ends_after_period";"CA_NT-HC_1879;CA_NT-HC_1883";-149;37;"CA_Gunn_Alexander_1828__01";"CA_Gunn_Alexander_1828";"17sep1878";"21feb1887";"CA_NT-HC_1879;CA_NT-HC_1883"
"starts_before_period";"CA_NT-HC_1905";-69;-283;"CA_Gunn_Benjamin_1860__01";"CA_Gunn_Benjamin_1860";"03nov1904";"09dec1907";"CA_NT-HC_1905"
"starts_before_period";"CA_NT-HC_1979;CA_NT-HC_1980";-140;-936;"CA_Gurbin_Gary_1941__01";"CA_Gurbin_Gary_1941";"22may1979";"16dec1981";"CA_NT-HC_1979;CA_NT-HC_1980"
"ends_after_period";"CA_NT-HC_1980;CA_NT-HC_1984";655;50;"CA_Gurbin_Gary_1941__03";"CA_Gurbin_Gary_1941";"29jan1982";"20nov1988";"CA_NT-HC_1980;CA_NT-HC_1984"
"starts_before_period,ends_after_period";"CA_NT-HC_1979;CA_NT-HC_1980;CA_NT-HC_1984";-140;50;"CA_Gustafson_Leonard_1933__01";"CA_Gustafson_Leonard_1933";"22may1979";"20nov1988";"CA_NT-HC_1979;CA_NT-HC_1980;CA_NT-HC_1984"
"starts_before_period";"CA_NT-HC_1988";-21;-106;"CA_Gustafson_Leonard_1933__02";"CA_Gustafson_Leonard_1933";"21nov1988";"25may1993";"CA_NT-HC_1988"
"ends_after_period";"CA_NT-HC_1874;CA_NT-HC_1879";832;32;"CA_Guthrie_Donald_1840__01";"CA_Guthrie_Donald_1840";"05jul1876";"19jun1882";"CA_NT-HC_1874;CA_NT-HC_1879"
"starts_before_period,ends_after_period";"CA_NT-HC_1901;CA_NT-HC_1905;CA_NT-HC_1909;CA_NT-HC_1911";-91;71;"CA_Guthrie_Hugh_1866__01";"CA_Guthrie_Hugh_1866";"07nov1900";"16dec1917";"CA_NT-HC_1901;CA_NT-HC_1905;CA_NT-HC_1909;CA_NT-HC_1911"
"starts_before_period,ends_after_period";"CA_NT-HC_1918";-91;62;"CA_Guthrie_Hugh_1866__02";"CA_Guthrie_Hugh_1866";"17dec1917";"05dec1921";"CA_NT-HC_1918"
"extra_listed_id,starts_before_period";"CA_NT-HC_1922;CA_NT-HC_1926jan;CA_NT-HC_1926dec";-92;-1834;"CA_Guthrie_Hugh_1866__03";"CA_Guthrie_Hugh_1866";"06dec1921";"06aug1930";"CA_NT-HC_1922;CA_NT-HC_1926jan;CA_NT-HC_1926dec;CA_NT-HC_1930"
"starts_before_period,ends_after_period";"CA_NT-HC_1930";-14;60;"CA_Guthrie_Hugh_1866__04";"CA_Guthrie_Hugh_1866";"25aug1930";"13oct1935";"CA_NT-HC_1930"
"starts_before_period,ends_after_period";"CA_NT-HC_1953;CA_NT-HC_1957;CA_NT-HC_1958;CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966";-94;62;"CA_Habel_Joseph_1895__01";"CA_Habel_Joseph_1895";"10aug1953";"24jun1968";"CA_NT-HC_1953;CA_NT-HC_1957;CA_NT-HC_1958;CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966"
"starts_before_period,ends_after_period";"CA_NT-HC_1879;CA_NT-HC_1883";-149;37;"CA_Hackett_Edward_1840__01";"CA_Hackett_Edward_1840";"17sep1878";"21feb1887";"CA_NT-HC_1879;CA_NT-HC_1883"
"starts_before_period";"CA_NT-HC_1896";-57;-1315;"CA_Hackett_Edward_1840__02";"CA_Hackett_Edward_1840";"23jun1896";"03mar1897";"CA_NT-HC_1896"
"starts_before_period,ends_after_period";"CA_NT-HC_1901";-91;34;"CA_Hackett_Edward_1840__03";"CA_Hackett_Edward_1840";"07nov1900";"02nov1904";"CA_NT-HC_1901"
"starts_before_period,ends_after_period";"CA_NT-HC_1930";-42;60;"CA_Hackett_John_1884__01";"CA_Hackett_John_1884";"28jul1930";"13oct1935";"CA_NT-HC_1930"
"starts_before_period,ends_after_period";"CA_NT-HC_1945";-87;57;"CA_Hackett_John_1884__02";"CA_Hackett_John_1884";"11jun1945";"26jun1949";"CA_NT-HC_1945"
"ends_after_period";"CA_NT-HC_1874;CA_NT-HC_1879";1388;32;"CA_Haddow_George_1833__01";"CA_Haddow_George_1833";"12jan1878";"19jun1882";"CA_NT-HC_1874;CA_NT-HC_1879"
"starts_before_period,ends_after_period";"CA_NT-HC_1867;CA_NT-HC_1873;CA_NT-HC_1874";-47;30;"CA_Hagar_Albert_1827__01";"CA_Hagar_Albert_1827";"20sep1867";"16sep1878";"CA_NT-HC_1867;CA_NT-HC_1873;CA_NT-HC_1874"
"extra_listed_id,starts_before_period";"CA_NT-HC_1909";-86;-2187;"CA_Haggart_Alexander_1848__01";"CA_Haggart_Alexander_1848";"26oct1908";"11oct1911";"CA_NT-HC_1909;CA_NT-HC_1911"
"starts_before_period";"CA_NT-HC_1873;CA_NT-HC_1874;CA_NT-HC_1879;CA_NT-HC_1883;CA_NT-HC_1887";-144;-915;"CA_Haggart_John_1836__01";"CA_Haggart_John_1836";"12oct1872";"02aug1888";"CA_NT-HC_1873;CA_NT-HC_1874;CA_NT-HC_1879;CA_NT-HC_1883;CA_NT-HC_1887"
"starts_before_period,ends_after_period";"CA_NT-HC_1963";-38;60;"CA_Hahn_David_1925__01";"CA_Hahn_David_1925";"08apr1963";"07nov1965";"CA_NT-HC_1963"
"starts_before_period,ends_after_period";"CA_NT-HC_1953;CA_NT-HC_1957";-94;57;"CA_Hahn_Frederick_1911__01";"CA_Hahn_Frederick_1911";"10aug1953";"30mar1958";"CA_NT-HC_1953;CA_NT-HC_1957"
"starts_before_period,ends_after_period";"CA_NT-HC_1957";-126;57;"CA_Haidasz_Stanley_1923__01";"CA_Haidasz_Stanley_1923";"10jun1957";"30mar1958";"CA_NT-HC_1957"
"starts_before_period";"CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966;CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974";-101;-369;"CA_Haidasz_Stanley_1923__02";"CA_Haidasz_Stanley_1923";"18jun1962";"22mar1978";"CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966;CA_NT-HC_1968;CA_NT-HC_1973;CA_NT-HC_1974"
"starts_before_period";"CA_NT-HC_2015;CA_NT-HC_2019;CA_NT-HC_2021;CA_NT-HC_2025";-45;-268;"CA_Hajdu_Patricia_1966__01";"CA_Hajdu_Patricia_1966";"19oct2015";"07apr2026";"CA_NT-HC_2015;CA_NT-HC_2019;CA_NT-HC_2021;CA_NT-HC_2025"
"ends_after_period";"CA_NT-HC_1918";631;62;"CA_Halbert_Robert_1870__01";"CA_Halbert_Robert_1870";"09dec1919";"05dec1921";"CA_NT-HC_1918"
"starts_before_period,ends_after_period";"CA_NT-HC_1922";-92;53;"CA_Halbert_Robert_1870__02";"CA_Halbert_Robert_1870";"06dec1921";"28oct1925";"CA_NT-HC_1922"
"starts_before_period,ends_after_period";"CA_NT-HC_1887";-50;29;"CA_Hale_Frederick_1844__01";"CA_Hale_Frederick_1844";"22feb1887";"04mar1891";"CA_NT-HC_1887"
"starts_before_period,ends_after_period";"CA_NT-HC_1896;CA_NT-HC_1901";-57;34;"CA_Hale_Frederick_1844__02";"CA_Hale_Frederick_1844";"23jun1896";"02nov1904";"CA_NT-HC_1896;CA_NT-HC_1901"
"starts_before_period,ends_after_period";"CA_NT-HC_1957;CA_NT-HC_1958;CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966";-126;62;"CA_Hales_Alfred_1909__01";"CA_Hales_Alfred_1909";"10jun1957";"24jun1968";"CA_NT-HC_1957;CA_NT-HC_1958;CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966"
"starts_before_period,ends_after_period";"CA_NT-HC_1968;CA_NT-HC_1973";-79;59;"CA_Hales_Alfred_1909__02";"CA_Hales_Alfred_1909";"25jun1968";"07jul1974";"CA_NT-HC_1968;CA_NT-HC_1973"
"starts_before_period";"CA_NT-HC_1896";-57;-169;"CA_Haley_Allen_1844__01";"CA_Haley_Allen_1844";"23jun1896";"23apr1900";"CA_NT-HC_1896"
"starts_before_period,ends_after_period";"CA_NT-HC_1973";-66;59;"CA_Haliburton_Charles_1938__01";"CA_Haliburton_Charles_1938";"30oct1972";"07jul1974";"CA_NT-HC_1973"
"starts_before_period,ends_after_period";"CA_NT-HC_1979";-140;65;"CA_Haliburton_Charles_1938__02";"CA_Haliburton_Charles_1938";"22may1979";"17feb1980";"CA_NT-HC_1979"
"starts_before_period,ends_after_period";"CA_NT-HC_1874";-63;30;"CA_Hall_James_1806__01";"CA_Hall_James_1806";"22jan1874";"16sep1878";"CA_NT-HC_1874"
"starts_before_period,ends_after_period";"CA_NT-HC_1883;CA_NT-HC_1887";-233;29;"CA_Hall_Robert_1836__01";"CA_Hall_Robert_1836";"20jun1882";"04mar1891";"CA_NT-HC_1883;CA_NT-HC_1887"
"starts_before_period,ends_after_period";"CA_NT-HC_1905";-69;38;"CA_Hall_Robert_1865__01";"CA_Hall_Robert_1865";"03nov1904";"25oct1908";"CA_NT-HC_1905"
"starts_before_period,ends_after_period";"CA_NT-HC_1926jan;CA_NT-HC_1926dec;CA_NT-HC_1930";-70;60;"CA_Hall_Walter_1867__01";"CA_Hall_Walter_1867";"29oct1925";"13oct1935";"CA_NT-HC_1926jan;CA_NT-HC_1926dec;CA_NT-HC_1930"
"starts_before_period";"CA_NT-HC_1936";-115;-729;"CA_Hall_William_1871__01";"CA_Hall_William_1871";"14oct1935";"26jan1938";"CA_NT-HC_1936"
"starts_before_period,ends_after_period";"CA_NT-HC_1918";-91;62;"CA_Halladay_Howard_1878__01";"CA_Halladay_Howard_1878";"17dec1917";"05dec1921";"CA_NT-HC_1918"
"starts_before_period,ends_after_period";"CA_NT-HC_2019;CA_NT-HC_2021";-45;35;"CA_Hallan_Jasraj_9999__01";"CA_Hallan_Jasraj_9999";"21oct2019";"27apr2025";"CA_NT-HC_2019;CA_NT-HC_2021"
"starts_before_period";"CA_NT-HC_2025";-28;-268;"CA_Hallan_Jasraj_9999__02";"CA_Hallan_Jasraj_9999";"28apr2025";"07apr2026";"CA_NT-HC_2025"
"starts_before_period,ends_after_period";"CA_NT-HC_1940;CA_NT-HC_1945";-51;57;"CA_Halle_Maurice_1906__01";"CA_Halle_Maurice_1906";"26mar1940";"26jun1949";"CA_NT-HC_1940;CA_NT-HC_1945"
"starts_before_period,ends_after_period";"CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980;CA_NT-HC_1984;CA_NT-HC_1988";-84;46;"CA_Halliday_Bruce_1926__01";"CA_Halliday_Bruce_1926";"08jul1974";"24oct1993";"CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980;CA_NT-HC_1984;CA_NT-HC_1988"
"ends_after_period";"CA_NT-HC_1901";42;34;"CA_Halliday_James_1845__01";"CA_Halliday_James_1845";"20mar1901";"02nov1904";"CA_NT-HC_1901"
"starts_before_period,ends_after_period";"CA_NT-HC_1957;CA_NT-HC_1958;CA_NT-HC_1962";-126;60;"CA_Halpenny_George_1903__01";"CA_Halpenny_George_1903";"10jun1957";"07apr1963";"CA_NT-HC_1957;CA_NT-HC_1958;CA_NT-HC_1962"
"starts_before_period,ends_after_period";"CA_NT-HC_1945";-87;57;"CA_Hamel_Rene_1910__01";"CA_Hamel_Rene_1910";"11jun1945";"26jun1949";"CA_NT-HC_1945"
"starts_before_period,ends_after_period";"CA_NT-HC_1984";-62;50;"CA_Hamelin_Charles_1947__01";"CA_Hamelin_Charles_1947";"04sep1984";"20nov1988";"CA_NT-HC_1984"
"starts_before_period,ends_after_period";"CA_NT-HC_1926jan";-70;73;"CA_Hamilton_Charles_1855__01";"CA_Hamilton_Charles_1855";"29oct1925";"13sep1926";"CA_NT-HC_1926jan"
"starts_before_period,ends_after_period";"CA_NT-HC_1957;CA_NT-HC_1958;CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966";-126;62;"CA_Hamilton_Francis_1912__01";"CA_Hamilton_Francis_1912";"10jun1957";"24jun1968";"CA_NT-HC_1957;CA_NT-HC_1958;CA_NT-HC_1962;CA_NT-HC_1963;CA_NT-HC_1966"
"starts_before_period,ends_after_period";"CA_NT-HC_1973;CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980;CA_NT-HC_1984";-66;50;"CA_Hamilton_Francis_1912__02";"CA_Hamilton_Francis_1912";"30oct1972";"20nov1988";"CA_NT-HC_1973;CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980;CA_NT-HC_1984"
"starts_before_period,ends_after_period";"CA_NT-HC_1973;CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980";-66;56;"CA_Hamilton_Frank_1921__01";"CA_Hamilton_Frank_1921";"30oct1972";"03sep1984";"CA_NT-HC_1973;CA_NT-HC_1974;CA_NT-HC_1979;CA_NT-HC_1980"
"starts_before_period,ends_after_period";"CA_NT-HC_1936";-115;60;"CA_Hamilton_Henry_1887__01";"CA_Hamilton_Henry_1887";"14oct1935";"25mar1940";"CA_NT-HC_1936"
"ends_after_period";"CA_NT-HC_1953;CA_NT-HC_1957;CA_NT-HC_1958";361;59;"CA_Hamilton_John_1913__01";"CA_Hamilton_John_1913";"08nov1954";"17jun1962";"CA_NT-HC_1953;CA_NT-HC_1957;CA_NT-HC_1958"
"starts_before_period,ends_after_period";"CA_NT-HC_1953;CA_NT-HC_1957;CA_NT-HC_1958";-94;59;"CA_Hamilton_William_1919__01";"CA_Hamilton_William_1919";"10aug1953";"17jun1962";"CA_NT-HC_1953;CA_NT-HC_1957;CA_NT-HC_1958"
"extra_listed_id,starts_before_period";"";-92;-1344;"CA_Hammell_William_1881__01";"CA_Hammell_William_1881";"06dec1921";"31dec1921";"CA_NT-HC_1922"
"starts_before_period,ends_after_period";"CA_NT-HC_1922";-66;43;"CA_Hammell_William_1881__02";"CA_Hammell_William_1881";"01jan1922";"18oct1925";"CA_NT-HC_1922"
"starts_before_period,ends_after_period";"CA_NT-HC_1958;CA_NT-HC_1962";-42;60;"CA_Hanbidge_Robert_1891__01";"CA_Hanbidge_Robert_1891";"31mar1958";"07apr1963";"CA_NT-HC_1958;CA_NT-HC_1962"
"starts_before_period,ends_after_period";"CA_NT-HC_1930";-42;60;"CA_Hanbury_Wilfred_1887__01";"CA_Hanbury_Wilfred_1887";"28jul1930";"13oct1935";"CA_NT-HC_1930"
"starts_before_period";"CA_NT-HC_1994;CA_NT-HC_1997";-84;-210;"CA_Hanger_Art_1943__01";"CA_Hanger_Art_1943";"25oct1993";"26mar2000";"CA_NT-HC_1994;CA_NT-HC_1997"
"ends_after_period";"CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006";1058;36;"CA_Hanger_Art_1943__03";"CA_Hanger_Art_1943";"23dec2003";"13oct2008";"CA_NT-HC_2001;CA_NT-HC_2004;CA_NT-HC_2006"
"starts_before_period";"CA_NT-HC_2021;CA_NT-HC_2025";-63;-268;"CA_Hanley_Brendan_9999__01";"CA_Hanley_Brendan_9999";"20sep2021";"07apr2026";"CA_NT-HC_2021;CA_NT-HC_2025"
"ends_after_period";"CA_NT-HC_1911";759;71;"CA_Hanna_Adelbert_1863__01";"CA_Hanna_Adelbert_1863";"13dec1913";"16dec1917";"CA_NT-HC_1911"
"extra_listed_id,starts_before_period";"";-91;-1315;"CA_Hanna_Adelbert_1863__02";"CA_Hanna_Adelbert_1863";"17dec1917";"27feb1918";"CA_NT-HC_1918"
"ends_after_period";"CA_NT-HC_1922";993;53;"CA_Hanna_Charles_1884__01";"CA_Hanna_Charles_1884";"25nov1924";"28oct1925";"CA_NT-HC_1922"
"starts_before_period,ends_after_period";"CA_NT-HC_1953";-94;58;"CA_Hanna_Richmond_1913__01";"CA_Hanna_Richmond_1913";"10aug1953";"09jun1957";"CA_NT-HC_1953"
"starts_before_period,ends_after_period";"CA_NT-HC_1926jan";-70;73;"CA_Hannesson_Hannes_1885__01";"CA_Hannesson_Hannes_1885";"29oct1925";"13sep1926";"CA_NT-HC_1926jan"
"starts_before_period,ends_after_period";"CA_NT-HC_1994";-84;35;"CA_Hanrahan_Hugh_1947__01";"CA_Hanrahan_Hugh_1947";"25oct1993";"01jun1997";"CA_NT-HC_1994"
